"received","answered","total","QUEUE_NAME","date","hour","week_day","week","month"
10,10,6033,"ASSISTIDOS SINISTROS","2021-10-07",12,3,40,10
3,3,2624,"ASSISTIDOS SINISTROS","2021-10-07",13,3,40,10
9,9,8183,"ASSISTIDOS SINISTROS","2021-10-07",14,3,40,10
11,11,5412,"ASSISTIDOS SINISTROS","2021-10-07",15,3,40,10
14,14,11147,"ASSISTIDOS SINISTROS","2021-10-07",16,3,40,10
9,9,4545,"ASSISTIDOS SINISTROS","2021-10-07",17,3,40,10
1,1,551,"CALLBACK COM","2021-10-07",12,3,40,10
1,1,233,"CALLBACK SIN","2021-10-07",9,3,40,10
3,3,912,"CALLBACK SIN","2021-10-07",10,3,40,10
2,2,1062,"CALLBACK SIN","2021-10-07",11,3,40,10
1,1,1079,"CALLBACK SIN","2021-10-07",12,3,40,10
2,2,40,"CALLBACK SIN","2021-10-07",13,3,40,10
2,2,149,"CALLBACK SIN","2021-10-07",14,3,40,10
1,1,406,"COM AUTO","2021-10-07",8,3,40,10
11,11,6403,"COM AUTO","2021-10-07",9,3,40,10
6,6,3879,"COM AUTO","2021-10-07",10,3,40,10
12,12,6181,"COM AUTO","2021-10-07",11,3,40,10
7,7,5207,"COM AUTO","2021-10-07",12,3,40,10
5,5,2458,"COM AUTO","2021-10-07",13,3,40,10
7,7,4351,"COM AUTO","2021-10-07",14,3,40,10
6,6,4072,"COM AUTO","2021-10-07",15,3,40,10
11,11,5062,"COM AUTO","2021-10-07",16,3,40,10
9,9,4931,"COM AUTO","2021-10-07",17,3,40,10
7,7,5769,"COM AUTO","2021-10-07",18,3,40,10
2,2,1218,"COM AUTO","2021-10-07",19,3,40,10
1,1,703,"COM CASA","2021-10-07",12,3,40,10
1,1,264,"COM CASA","2021-10-07",15,3,40,10
1,1,360,"COM CASA","2021-10-07",19,3,40,10
2,2,1305,"COM SAÚDE","2021-10-07",9,3,40,10
2,2,557,"COM SAÚDE","2021-10-07",12,3,40,10
1,1,400,"COM SAÚDE","2021-10-07",14,3,40,10
1,1,517,"COM VIDA","2021-10-07",11,3,40,10
16,16,7760,"GES AUTO ALT","2021-10-07",8,3,40,10
14,14,9146,"GES AUTO ALT","2021-10-07",9,3,40,10
10,10,7527,"GES AUTO ALT","2021-10-07",10,3,40,10
10,10,9166,"GES AUTO ALT","2021-10-07",11,3,40,10
9,9,3033,"GES AUTO ALT","2021-10-07",12,3,40,10
14,14,7612,"GES AUTO ALT","2021-10-07",13,3,40,10
18,18,7036,"GES AUTO ALT","2021-10-07",14,3,40,10
15,15,8122,"GES AUTO ALT","2021-10-07",15,3,40,10
14,14,7641,"GES AUTO ALT","2021-10-07",16,3,40,10
14,14,8197,"GES AUTO ALT","2021-10-07",17,3,40,10
10,10,7738,"GES AUTO ALT","2021-10-07",18,3,40,10
3,3,2893,"GES AUTO ALT","2021-10-07",19,3,40,10
11,11,4873,"GES AUTO ESCLAR","2021-10-07",8,3,40,10
23,23,10658,"GES AUTO ESCLAR","2021-10-07",9,3,40,10
21,21,11654,"GES AUTO ESCLAR","2021-10-07",10,3,40,10
17,17,8067,"GES AUTO ESCLAR","2021-10-07",11,3,40,10
13,13,4191,"GES AUTO ESCLAR","2021-10-07",12,3,40,10
11,11,4158,"GES AUTO ESCLAR","2021-10-07",13,3,40,10
12,12,5835,"GES AUTO ESCLAR","2021-10-07",14,3,40,10
24,24,10115,"GES AUTO ESCLAR","2021-10-07",15,3,40,10
14,14,5704,"GES AUTO ESCLAR","2021-10-07",16,3,40,10
10,10,5909,"GES AUTO ESCLAR","2021-10-07",17,3,40,10
6,6,4710,"GES AUTO ESCLAR","2021-10-07",18,3,40,10
5,5,998,"GES AUTO ESCLAR","2021-10-07",19,3,40,10
1,1,129,"GES OUTRO ALT","2021-10-07",12,3,40,10
1,1,1278,"GES OUTRO ALT","2021-10-07",15,3,40,10
2,2,588,"GES OUTRO ALT","2021-10-07",16,3,40,10
1,1,182,"GES OUTRO ALT","2021-10-07",18,3,40,10
1,1,212,"GES OUTRO ESCLAR","2021-10-07",8,3,40,10
1,1,774,"GES OUTRO ESCLAR","2021-10-07",9,3,40,10
4,4,1425,"GES OUTRO ESCLAR","2021-10-07",10,3,40,10
5,5,2530,"GES OUTRO ESCLAR","2021-10-07",11,3,40,10
2,2,2505,"GES OUTRO ESCLAR","2021-10-07",12,3,40,10
3,3,4638,"GES OUTRO ESCLAR","2021-10-07",13,3,40,10
4,4,676,"GES OUTRO ESCLAR","2021-10-07",14,3,40,10
4,4,1375,"GES OUTRO ESCLAR","2021-10-07",15,3,40,10
1,1,713,"GES OUTRO ESCLAR","2021-10-07",16,3,40,10
1,1,810,"GES OUTRO ESCLAR","2021-10-07",17,3,40,10
2,2,1215,"LINHA CLIENTES - SALES","2021-10-07",9,3,40,10
12,12,4935,"LINHA CLIENTES - SALES","2021-10-07",10,3,40,10
11,11,8643,"LINHA CLIENTES - SALES","2021-10-07",11,3,40,10
13,13,8990,"LINHA CLIENTES - SALES","2021-10-07",12,3,40,10
5,5,3316,"LINHA CLIENTES - SALES","2021-10-07",13,3,40,10
5,5,4248,"LINHA CLIENTES - SALES","2021-10-07",14,3,40,10
12,12,6234,"LINHA CLIENTES - SALES","2021-10-07",15,3,40,10
10,10,5977,"LINHA CLIENTES - SALES","2021-10-07",16,3,40,10
4,4,1365,"LINHA CLIENTES - SALES","2021-10-07",17,3,40,10
3,3,1197,"LINHA CLIENTES - SALES","2021-10-07",18,3,40,10
3,3,1492,"NÃO ASSISTIDO PRODUÇÃO","2021-10-07",9,3,40,10
3,3,1954,"NÃO ASSISTIDO PRODUÇÃO","2021-10-07",10,3,40,10
3,3,2493,"NÃO ASSISTIDO PRODUÇÃO","2021-10-07",11,3,40,10
1,1,876,"NÃO ASSISTIDO PRODUÇÃO","2021-10-07",12,3,40,10
1,1,1057,"NÃO ASSISTIDO PRODUÇÃO","2021-10-07",13,3,40,10
2,2,1966,"NÃO ASSISTIDO PRODUÇÃO","2021-10-07",15,3,40,10
3,3,1576,"NÃO ASSISTIDO PRODUÇÃO","2021-10-07",16,3,40,10
1,1,356,"NÃO ASSISTIDO PRODUÇÃO","2021-10-07",17,3,40,10
1,1,558,"NÃO ASSISTIDO SINISTROS","2021-10-07",10,3,40,10
2,2,879,"NÃO ASSISTIDO SINISTROS","2021-10-07",11,3,40,10
1,1,263,"NÃO ASSISTIDO SINISTROS","2021-10-07",15,3,40,10
3,3,2608,"NÃO ASSISTIDO SINISTROS","2021-10-07",16,3,40,10
1,1,204,"NÃO ASSISTIDO SINISTROS","2021-10-07",17,3,40,10
1,1,46,"OUT COM","2021-10-07",9,3,40,10
1,0,0,"OUT COM","2021-10-07",10,3,40,10
1,1,5,"OUT COM","2021-10-07",12,3,40,10
1,0,0,"OUT COM","2021-10-07",15,3,40,10
1,0,0,"OUT COM","2021-10-07",17,3,40,10
1,1,185,"PARC GES","2021-10-07",11,3,40,10
1,1,138,"PARC SIN","2021-10-07",16,3,40,10
6,6,2118,"RRA","2021-10-07",9,3,40,10
8,8,3006,"RRA","2021-10-07",10,3,40,10
7,7,2293,"RRA","2021-10-07",11,3,40,10
4,4,899,"RRA","2021-10-07",12,3,40,10
8,8,5126,"RRA","2021-10-07",14,3,40,10
3,3,1407,"RRA","2021-10-07",15,3,40,10
2,2,2829,"RRA","2021-10-07",16,3,40,10
7,7,3447,"RRA","2021-10-07",17,3,40,10
3,3,1357,"SERVICING GENÉRICO","2021-10-07",9,3,40,10
3,3,1129,"SERVICING GENÉRICO","2021-10-07",10,3,40,10
6,6,3344,"SERVICING GENÉRICO","2021-10-07",11,3,40,10
5,4,1382,"SERVICING GENÉRICO","2021-10-07",12,3,40,10
2,2,883,"SERVICING GENÉRICO","2021-10-07",13,3,40,10
2,2,1277,"SERVICING GENÉRICO","2021-10-07",14,3,40,10
5,5,5154,"SERVICING GENÉRICO","2021-10-07",15,3,40,10
3,3,1872,"SERVICING GENÉRICO","2021-10-07",18,3,40,10
8,8,2693,"SERVICING I","2021-10-07",9,3,40,10
7,7,3282,"SERVICING I","2021-10-07",10,3,40,10
7,7,4074,"SERVICING I","2021-10-07",11,3,40,10
7,7,2286,"SERVICING I","2021-10-07",12,3,40,10
3,3,2024,"SERVICING I","2021-10-07",13,3,40,10
1,1,268,"SERVICING I","2021-10-07",14,3,40,10
2,2,543,"SERVICING I","2021-10-07",15,3,40,10
3,3,1349,"SERVICING I","2021-10-07",17,3,40,10
1,1,46,"SERVICING I","2021-10-07",18,3,40,10
9,9,2754,"SERVICING II","2021-10-07",9,3,40,10
10,10,3465,"SERVICING II","2021-10-07",10,3,40,10
9,9,3159,"SERVICING II","2021-10-07",11,3,40,10
6,6,1967,"SERVICING II","2021-10-07",12,3,40,10
3,3,2564,"SERVICING II","2021-10-07",13,3,40,10
1,1,807,"SERVICING II","2021-10-07",14,3,40,10
7,7,2576,"SERVICING II","2021-10-07",15,3,40,10
2,2,2566,"SERVICING II","2021-10-07",16,3,40,10
4,4,961,"SERVICING II","2021-10-07",17,3,40,10
6,6,2221,"SERVICING II","2021-10-07",18,3,40,10
17,17,7262,"SIN ESCLAR","2021-10-07",8,3,40,10
17,17,14168,"SIN ESCLAR","2021-10-07",9,3,40,10
34,34,19332,"SIN ESCLAR","2021-10-07",10,3,40,10
21,21,10067,"SIN ESCLAR","2021-10-07",11,3,40,10
9,9,5613,"SIN ESCLAR","2021-10-07",12,3,40,10
25,25,16882,"SIN ESCLAR","2021-10-07",13,3,40,10
22,22,22852,"SIN ESCLAR","2021-10-07",14,3,40,10
19,19,10084,"SIN ESCLAR","2021-10-07",15,3,40,10
8,8,4628,"SIN ESCLAR","2021-10-07",16,3,40,10
6,6,3104,"SIN ESCLAR","2021-10-07",17,3,40,10
5,5,3210,"SIN ESCLAR","2021-10-07",18,3,40,10
3,3,1939,"SIN ESCLAR","2021-10-07",19,3,40,10
1,1,438,"SIN INDEM","2021-10-07",9,3,40,10
1,1,539,"SIN INDEM","2021-10-07",12,3,40,10
2,2,592,"SIN INDEM","2021-10-07",16,3,40,10
1,1,730,"SIN INDEM","2021-10-07",17,3,40,10
4,4,2137,"SIN PERIT","2021-10-07",8,3,40,10
5,5,3063,"SIN PERIT","2021-10-07",9,3,40,10
4,4,2029,"SIN PERIT","2021-10-07",10,3,40,10
5,5,2984,"SIN PERIT","2021-10-07",11,3,40,10
3,3,1952,"SIN PERIT","2021-10-07",14,3,40,10
2,2,818,"SIN PERIT","2021-10-07",15,3,40,10
6,6,2807,"SIN PERIT","2021-10-07",16,3,40,10
2,2,1247,"SIN PERIT","2021-10-07",17,3,40,10
3,3,2512,"SIN QIV","2021-10-07",8,3,40,10
2,2,757,"SIN QIV","2021-10-07",11,3,40,10
1,1,360,"SIN QIV","2021-10-07",13,3,40,10
1,1,467,"SIN QIV","2021-10-07",14,3,40,10
3,3,1715,"SIN QIV","2021-10-07",15,3,40,10
1,1,792,"SIN QIV","2021-10-07",16,3,40,10
3,3,2218,"SIN SUPORTE","2021-10-07",9,3,40,10
1,1,734,"SIN SUPORTE","2021-10-07",11,3,40,10
5,5,980,"SINISTROS AP","2021-10-07",9,3,40,10
6,6,1676,"SINISTROS AP","2021-10-07",10,3,40,10
4,4,400,"SINISTROS AP","2021-10-07",11,3,40,10
3,3,1374,"SINISTROS AP","2021-10-07",12,3,40,10
1,1,738,"SINISTROS AP","2021-10-07",13,3,40,10
4,4,531,"SINISTROS AP","2021-10-07",14,3,40,10
7,7,1573,"SINISTROS AP","2021-10-07",15,3,40,10
1,1,41,"SINISTROS AP","2021-10-07",16,3,40,10
1,1,197,"SINISTROS AP","2021-10-07",17,3,40,10
1,1,86,"SINISTROS AP","2021-10-07",18,3,40,10
26,26,12544,"SINISTROS AT","2021-10-07",9,3,40,10
52,52,24384,"SINISTROS AT","2021-10-07",10,3,40,10
44,44,26915,"SINISTROS AT","2021-10-07",11,3,40,10
35,35,19812,"SINISTROS AT","2021-10-07",12,3,40,10
28,28,12197,"SINISTROS AT","2021-10-07",13,3,40,10
36,36,17516,"SINISTROS AT","2021-10-07",14,3,40,10
40,40,22304,"SINISTROS AT","2021-10-07",15,3,40,10
35,35,23251,"SINISTROS AT","2021-10-07",16,3,40,10
20,20,12128,"SINISTROS AT","2021-10-07",17,3,40,10
12,12,6675,"SINISTROS AT","2021-10-07",18,3,40,10
6,6,3756,"SINISTROS RR","2021-10-07",9,3,40,10
12,12,7315,"SINISTROS RR","2021-10-07",10,3,40,10
23,23,9875,"SINISTROS RR","2021-10-07",11,3,40,10
14,14,4047,"SINISTROS RR","2021-10-07",12,3,40,10
8,8,1998,"SINISTROS RR","2021-10-07",13,3,40,10
24,24,9408,"SINISTROS RR","2021-10-07",14,3,40,10
21,21,10009,"SINISTROS RR","2021-10-07",15,3,40,10
22,22,8792,"SINISTROS RR","2021-10-07",16,3,40,10
9,9,3863,"SINISTROS RR","2021-10-07",17,3,40,10
7,7,2494,"SINISTROS RR","2021-10-07",18,3,40,10
1,1,1477,"SONAE GES","2021-10-07",9,3,40,10
1,1,440,"SONAE GES","2021-10-07",18,3,40,10
1,1,1093,"TRIAGEM CLÍNICA","2021-10-07",9,3,40,10
4,4,2422,"TRIAGEM CLÍNICA","2021-10-07",10,3,40,10
3,3,2205,"TRIAGEM CLÍNICA","2021-10-07",11,3,40,10
1,1,46,"TRIAGEM CLÍNICA","2021-10-07",14,3,40,10
1,1,1220,"TRIAGEM CLÍNICA","2021-10-07",15,3,40,10
2,2,1126,"TRIAGEM CLÍNICA","2021-10-07",16,3,40,10
2,2,215,NULL,"2021-10-07",10,3,40,10
5,5,2895,"ASSISTIDOS PRODUÇÃO","2021-10-06",9,2,40,10
9,9,2643,"ASSISTIDOS PRODUÇÃO","2021-10-06",10,2,40,10
8,8,3667,"ASSISTIDOS PRODUÇÃO","2021-10-06",11,2,40,10
2,2,136,"ASSISTIDOS PRODUÇÃO","2021-10-06",13,2,40,10
8,8,4070,"ASSISTIDOS PRODUÇÃO","2021-10-06",14,2,40,10
3,3,980,"ASSISTIDOS PRODUÇÃO","2021-10-06",15,2,40,10
5,5,1778,"ASSISTIDOS PRODUÇÃO","2021-10-06",16,2,40,10
5,5,541,"ASSISTIDOS PRODUÇÃO","2021-10-06",17,2,40,10
15,15,6382,"ASSISTIDOS SINISTROS","2021-10-06",9,2,40,10
10,10,4960,"ASSISTIDOS SINISTROS","2021-10-06",10,2,40,10
6,6,4108,"ASSISTIDOS SINISTROS","2021-10-06",11,2,40,10
6,6,1974,"ASSISTIDOS SINISTROS","2021-10-06",12,2,40,10
4,4,2069,"ASSISTIDOS SINISTROS","2021-10-06",13,2,40,10
11,11,7520,"ASSISTIDOS SINISTROS","2021-10-06",14,2,40,10
12,12,6466,"ASSISTIDOS SINISTROS","2021-10-06",15,2,40,10
14,14,6999,"ASSISTIDOS SINISTROS","2021-10-06",16,2,40,10
15,15,7834,"ASSISTIDOS SINISTROS","2021-10-06",17,2,40,10
1,1,4,"CALLBACK COM","2021-10-06",8,2,40,10
6,5,1414,"CALLBACK COM","2021-10-06",10,2,40,10
1,1,6,"CALLBACK COM","2021-10-06",12,2,40,10
1,1,577,"CALLBACK COM","2021-10-06",18,2,40,10
1,0,0,"CALLBACK PARC COM","2021-10-06",11,2,40,10
2,2,921,"CALLBACK SIN","2021-10-06",10,2,40,10
1,1,10,"CALLBACK SIN","2021-10-06",11,2,40,10
1,1,813,"CALLBACK SIN","2021-10-06",13,2,40,10
11,11,4848,"COM AUTO","2021-10-06",8,2,40,10
8,8,3550,"COM AUTO","2021-10-06",9,2,40,10
8,8,7395,"COM AUTO","2021-10-06",10,2,40,10
7,7,3245,"COM AUTO","2021-10-06",11,2,40,10
12,12,5260,"COM AUTO","2021-10-06",12,2,40,10
10,10,4639,"COM AUTO","2021-10-06",13,2,40,10
16,16,7236,"COM AUTO","2021-10-06",14,2,40,10
14,14,8295,"COM AUTO","2021-10-06",15,2,40,10
8,8,6157,"COM AUTO","2021-10-06",16,2,40,10
13,13,5550,"COM AUTO","2021-10-06",17,2,40,10
4,4,2804,"COM AUTO","2021-10-06",18,2,40,10
1,1,1198,"COM AUTO","2021-10-06",19,2,40,10
1,1,972,"COM CASA","2021-10-06",9,2,40,10
1,1,1039,"COM CASA","2021-10-06",10,2,40,10
1,1,1759,"COM CASA","2021-10-06",14,2,40,10
1,1,1656,"COM CASA","2021-10-06",16,2,40,10
1,1,487,"COM SAÚDE","2021-10-06",14,2,40,10
1,1,965,"COM VIDA","2021-10-06",14,2,40,10
1,1,40,"COM VIDA","2021-10-06",15,2,40,10
30,30,13250,"GES AUTO ALT","2021-10-06",8,2,40,10
20,20,10808,"GES AUTO ALT","2021-10-06",9,2,40,10
20,20,11422,"GES AUTO ALT","2021-10-06",10,2,40,10
12,12,7911,"GES AUTO ALT","2021-10-06",11,2,40,10
13,13,5056,"GES AUTO ALT","2021-10-06",12,2,40,10
16,16,11947,"GES AUTO ALT","2021-10-06",13,2,40,10
17,17,11676,"GES AUTO ALT","2021-10-06",14,2,40,10
10,10,8539,"GES AUTO ALT","2021-10-06",15,2,40,10
22,22,10401,"GES AUTO ALT","2021-10-06",16,2,40,10
20,20,11781,"GES AUTO ALT","2021-10-06",17,2,40,10
11,11,9494,"GES AUTO ALT","2021-10-06",18,2,40,10
6,6,1702,"GES AUTO ALT","2021-10-06",19,2,40,10
20,20,6330,"GES AUTO ESCLAR","2021-10-06",8,2,40,10
27,27,9985,"GES AUTO ESCLAR","2021-10-06",9,2,40,10
20,20,6827,"GES AUTO ESCLAR","2021-10-06",10,2,40,10
15,15,6452,"GES AUTO ESCLAR","2021-10-06",11,2,40,10
18,18,7052,"GES AUTO ESCLAR","2021-10-06",12,2,40,10
33,33,14772,"GES AUTO ESCLAR","2021-10-06",13,2,40,10
32,32,15420,"GES AUTO ESCLAR","2021-10-06",14,2,40,10
24,24,7422,"GES AUTO ESCLAR","2021-10-06",15,2,40,10
28,28,11745,"GES AUTO ESCLAR","2021-10-06",16,2,40,10
12,12,3882,"GES AUTO ESCLAR","2021-10-06",17,2,40,10
12,12,5165,"GES AUTO ESCLAR","2021-10-06",18,2,40,10
3,3,628,"GES AUTO ESCLAR","2021-10-06",19,2,40,10
1,1,387,"GES OUTRO ALT","2021-10-06",9,2,40,10
1,1,706,"GES OUTRO ALT","2021-10-06",12,2,40,10
1,1,1067,"GES OUTRO ALT","2021-10-06",17,2,40,10
5,5,2414,"GES OUTRO ESCLAR","2021-10-06",8,2,40,10
3,3,3261,"GES OUTRO ESCLAR","2021-10-06",9,2,40,10
3,3,1056,"GES OUTRO ESCLAR","2021-10-06",10,2,40,10
2,2,1580,"GES OUTRO ESCLAR","2021-10-06",11,2,40,10
4,4,2795,"GES OUTRO ESCLAR","2021-10-06",12,2,40,10
5,5,2703,"GES OUTRO ESCLAR","2021-10-06",13,2,40,10
4,4,2359,"GES OUTRO ESCLAR","2021-10-06",14,2,40,10
4,4,3446,"GES OUTRO ESCLAR","2021-10-06",15,2,40,10
1,1,98,"GES OUTRO ESCLAR","2021-10-06",16,2,40,10
2,2,449,"GES OUTRO ESCLAR","2021-10-06",17,2,40,10
5,5,2285,"LINHA CLIENTES - SALES","2021-10-06",9,2,40,10
5,5,3982,"LINHA CLIENTES - SALES","2021-10-06",10,2,40,10
5,5,1003,"LINHA CLIENTES - SALES","2021-10-06",11,2,40,10
6,6,5924,"LINHA CLIENTES - SALES","2021-10-06",12,2,40,10
3,3,2519,"LINHA CLIENTES - SALES","2021-10-06",13,2,40,10
6,6,1768,"LINHA CLIENTES - SALES","2021-10-06",14,2,40,10
7,7,3444,"LINHA CLIENTES - SALES","2021-10-06",15,2,40,10
2,2,1691,"LINHA CLIENTES - SALES","2021-10-06",16,2,40,10
11,11,5957,"LINHA CLIENTES - SALES","2021-10-06",17,2,40,10
2,2,1523,"LINHA CLIENTES - SALES","2021-10-06",18,2,40,10
2,2,204,"NÃO ASSISTIDO PRODUÇÃO","2021-10-06",9,2,40,10
2,2,1447,"NÃO ASSISTIDO PRODUÇÃO","2021-10-06",11,2,40,10
1,1,728,"NÃO ASSISTIDO PRODUÇÃO","2021-10-06",12,2,40,10
3,3,662,"NÃO ASSISTIDO PRODUÇÃO","2021-10-06",14,2,40,10
2,2,1429,"NÃO ASSISTIDO PRODUÇÃO","2021-10-06",15,2,40,10
1,1,124,"NÃO ASSISTIDO PRODUÇÃO","2021-10-06",16,2,40,10
2,2,1599,"NÃO ASSISTIDO PRODUÇÃO","2021-10-06",17,2,40,10
3,3,748,"NÃO ASSISTIDO SINISTROS","2021-10-06",10,2,40,10
3,3,1113,"NÃO ASSISTIDO SINISTROS","2021-10-06",11,2,40,10
2,2,2565,"NÃO ASSISTIDO SINISTROS","2021-10-06",12,2,40,10
2,2,935,"NÃO ASSISTIDO SINISTROS","2021-10-06",16,2,40,10
1,1,243,"NÃO ASSISTIDO SINISTROS","2021-10-06",17,2,40,10
1,1,70,"OPERAÇÕES ASSISTIDAS | ANDREIA RAMINHOS","2021-10-06",12,2,40,10
3,3,218,"OPERAÇÕES ASSISTIDAS | ANDREIA RAMINHOS","2021-10-06",15,2,40,10
1,1,93,"PARC GES","2021-10-06",9,2,40,10
1,1,472,"PARC GES","2021-10-06",19,2,40,10
1,1,905,"PRESTADORES","2021-10-06",14,2,40,10
2,2,1519,"PRESTADORES","2021-10-06",16,2,40,10
2,2,181,"PRESTADORES","2021-10-06",17,2,40,10
5,5,2611,"RRA","2021-10-06",9,2,40,10
4,4,1703,"RRA","2021-10-06",10,2,40,10
7,7,2125,"RRA","2021-10-06",11,2,40,10
8,8,4165,"RRA","2021-10-06",12,2,40,10
1,1,831,"RRA","2021-10-06",13,2,40,10
9,9,4471,"RRA","2021-10-06",14,2,40,10
6,6,4238,"RRA","2021-10-06",15,2,40,10
4,4,4858,"RRA","2021-10-06",16,2,40,10
5,5,2377,"RRA","2021-10-06",17,2,40,10
2,2,481,"SERVICING GENÉRICO","2021-10-06",9,2,40,10
5,5,1285,"SERVICING GENÉRICO","2021-10-06",10,2,40,10
5,5,3364,"SERVICING GENÉRICO","2021-10-06",11,2,40,10
2,2,761,"SERVICING GENÉRICO","2021-10-06",12,2,40,10
3,3,679,"SERVICING GENÉRICO","2021-10-06",13,2,40,10
1,1,896,"SERVICING GENÉRICO","2021-10-06",14,2,40,10
1,1,702,"SERVICING GENÉRICO","2021-10-06",15,2,40,10
2,2,557,"SERVICING GENÉRICO","2021-10-06",16,2,40,10
4,4,771,"SERVICING GENÉRICO","2021-10-06",17,2,40,10
1,1,170,"SERVICING GENÉRICO","2021-10-06",18,2,40,10
16,16,6835,"SERVICING I","2021-10-06",9,2,40,10
7,7,3062,"SERVICING I","2021-10-06",10,2,40,10
6,6,2328,"SERVICING I","2021-10-06",11,2,40,10
9,9,2155,"SERVICING I","2021-10-06",12,2,40,10
7,7,2525,"SERVICING I","2021-10-06",13,2,40,10
2,2,2029,"SERVICING I","2021-10-06",14,2,40,10
7,7,5119,"SERVICING I","2021-10-06",15,2,40,10
3,3,1229,"SERVICING I","2021-10-06",16,2,40,10
3,3,1417,"SERVICING I","2021-10-06",17,2,40,10
3,3,1178,"SERVICING I","2021-10-06",18,2,40,10
7,7,2406,"SERVICING II","2021-10-06",9,2,40,10
8,8,5172,"SERVICING II","2021-10-06",10,2,40,10
10,10,3270,"SERVICING II","2021-10-06",11,2,40,10
9,9,2707,"SERVICING II","2021-10-06",12,2,40,10
13,13,4211,"SERVICING II","2021-10-06",13,2,40,10
2,2,564,"SERVICING II","2021-10-06",14,2,40,10
8,8,2614,"SERVICING II","2021-10-06",15,2,40,10
1,1,614,"SERVICING II","2021-10-06",17,2,40,10
3,3,538,"SERVICING II","2021-10-06",18,2,40,10
23,23,11963,"SIN ESCLAR","2021-10-06",8,2,40,10
19,19,11417,"SIN ESCLAR","2021-10-06",9,2,40,10
26,26,15734,"SIN ESCLAR","2021-10-06",10,2,40,10
19,19,7579,"SIN ESCLAR","2021-10-06",11,2,40,10
14,14,5888,"SIN ESCLAR","2021-10-06",12,2,40,10
18,18,10260,"SIN ESCLAR","2021-10-06",13,2,40,10
21,21,9012,"SIN ESCLAR","2021-10-06",14,2,40,10
21,21,18983,"SIN ESCLAR","2021-10-06",15,2,40,10
12,12,4363,"SIN ESCLAR","2021-10-06",16,2,40,10
10,10,5687,"SIN ESCLAR","2021-10-06",17,2,40,10
7,7,3821,"SIN ESCLAR","2021-10-06",18,2,40,10
1,1,495,"SIN ESCLAR","2021-10-06",19,2,40,10
2,2,390,"SIN INDEM","2021-10-06",8,2,40,10
2,2,788,"SIN INDEM","2021-10-06",9,2,40,10
1,1,772,"SIN INDEM","2021-10-06",10,2,40,10
1,1,1020,"SIN INDEM","2021-10-06",11,2,40,10
1,1,703,"SIN INDEM","2021-10-06",13,2,40,10
2,2,2382,"SIN PERIT","2021-10-06",8,2,40,10
4,4,2127,"SIN PERIT","2021-10-06",9,2,40,10
3,3,3609,"SIN PERIT","2021-10-06",10,2,40,10
3,3,2580,"SIN PERIT","2021-10-06",11,2,40,10
4,4,3263,"SIN PERIT","2021-10-06",12,2,40,10
2,2,1495,"SIN PERIT","2021-10-06",13,2,40,10
3,3,588,"SIN PERIT","2021-10-06",14,2,40,10
4,4,2769,"SIN PERIT","2021-10-06",15,2,40,10
6,6,4302,"SIN PERIT","2021-10-06",16,2,40,10
3,3,1411,"SIN PERIT","2021-10-06",17,2,40,10
1,1,730,"SIN PERIT","2021-10-06",18,2,40,10
2,2,1346,"SIN QIV","2021-10-06",8,2,40,10
3,3,782,"SIN QIV","2021-10-06",9,2,40,10
2,2,2189,"SIN QIV","2021-10-06",10,2,40,10
2,2,1337,"SIN QIV","2021-10-06",11,2,40,10
3,3,1370,"SIN QIV","2021-10-06",12,2,40,10
3,3,1037,"SIN QIV","2021-10-06",13,2,40,10
4,4,2735,"SIN QIV","2021-10-06",14,2,40,10
3,3,2256,"SIN QIV","2021-10-06",15,2,40,10
1,1,1083,"SIN QIV","2021-10-06",16,2,40,10
3,3,1430,"SIN QIV","2021-10-06",17,2,40,10
1,1,982,"SIN QIV","2021-10-06",18,2,40,10
1,1,541,"SIN SUPORTE","2021-10-06",10,2,40,10
1,1,405,"SIN SUPORTE","2021-10-06",14,2,40,10
5,5,1142,"SINISTROS AP","2021-10-06",9,2,40,10
7,7,2953,"SINISTROS AP","2021-10-06",10,2,40,10
5,5,346,"SINISTROS AP","2021-10-06",11,2,40,10
6,6,416,"SINISTROS AP","2021-10-06",12,2,40,10
6,6,519,"SINISTROS AP","2021-10-06",13,2,40,10
6,6,474,"SINISTROS AP","2021-10-06",14,2,40,10
2,2,852,"SINISTROS AP","2021-10-06",15,2,40,10
8,8,7589,"SINISTROS AP","2021-10-06",16,2,40,10
6,6,2839,"SINISTROS AP","2021-10-06",17,2,40,10
64,64,36707,"SINISTROS AT","2021-10-06",9,2,40,10
59,59,31271,"SINISTROS AT","2021-10-06",10,2,40,10
44,44,27810,"SINISTROS AT","2021-10-06",11,2,40,10
62,62,24561,"SINISTROS AT","2021-10-06",12,2,40,10
36,36,17569,"SINISTROS AT","2021-10-06",13,2,40,10
55,55,27933,"SINISTROS AT","2021-10-06",14,2,40,10
57,57,31143,"SINISTROS AT","2021-10-06",15,2,40,10
43,43,21419,"SINISTROS AT","2021-10-06",16,2,40,10
39,39,16635,"SINISTROS AT","2021-10-06",17,2,40,10
16,16,12222,"SINISTROS AT","2021-10-06",18,2,40,10
10,10,3737,"SINISTROS RR","2021-10-06",9,2,40,10
22,22,13132,"SINISTROS RR","2021-10-06",10,2,40,10
14,14,5946,"SINISTROS RR","2021-10-06",11,2,40,10
14,14,7066,"SINISTROS RR","2021-10-06",12,2,40,10
